Order ID,First Name,Last Name,Gender,City,Order Date,Order Time,Order Type,Category,Subcategory,Price,Quantity,Total Price,Customer Review,Weather,Payment Method
5136,Sophia,Thomas,Female,Barrow-in-Furness,2023-06-27,14:38,Takeaway,Maki,Cucumber Roll,3.69,5,18.45,Excellent,Sunny,Credit Card
5137,Harper,Martin,Female,Burnley,2022-01-12,14:51,Eat-in,Street food,Karaage,2.66,4,10.64,Excellent,Sunny,Credit Card
5138,Emma,Garcia,Female,Salford,2022-12-18,15:42,Takeaway,Street food,Gyoza,2.82,1,2.82,Excellent,Windy,Credit Card
5139,Mason,Lee,Female,Salford,2020-09-15,14:36,Eat-in,Maki,Uramaki,4.72,1,4.72,Excellent,Windy,Debit Card
5140,Benjamin,Martin,Female,Manchester,2020-12-05,14:31,Eat-in,Sashimi,Salmon Sashimi,5.29,5,26.45,Good,Sunny,Cash
5141,Lucas,Martinez,Male,Oldham,2024-05-15,14:10,Eat-in,Nigiri,Eel,2.31,4,9.24,Excellent,Windy,Debit Card
5142,Amelia,Taylor,Female,Salford,2022-12-30,17:53,Takeaway,Sashimi,Tuna Sashimi,3.83,1,3.83,Excellent,Sunny,Debit Card
5143,Amelia,Taylor,Female,Salford,2023-12-16,15:11,Takeaway,Street food,Edamame,3.7,3,11.1,Excellent,Rainy,Credit Card
5144,Emma,Gonzalez,Female,Bolton,2022-10-25,17:30,Eat-in,Sashimi,Sea Urchin Sashimi,6.93,5,34.65,Good,Sunny,Credit Card
5145,Isabella,Lee,Female,Bolton,2022-05-14,15:58,Eat-in,Nigiri,Crab,4.14,2,8.28,Excellent,Sunny,Credit Card
5146,Charlotte,Johnson,Female,Rochdale,2021-01-29,14:55,Eat-in,Nigiri,Tuna,3.11,2,6.22,Good,Sunny,Debit Card
5147,Mason,Hernandez,Female,Blackpool,2023-05-08,15:44,Eat-in,Ramen,Shio Ramen,8.18,4,32.72,Excellent,Sunny,Debit Card
5148,Sophia,Garcia,Female,Bolton,2023-05-10,18:47,Eat-in,Temaki,Vegetable,3.44,1,3.44,Good,Windy,Credit Card
5149,Olivia,Moore,Male,Lancaster,2021-02-21,12:03,Eat-in,Sashimi,Smelt Roe,5.04,5,25.2,Poor,Windy,Credit Card
5150,James,Smith,Female,Blackpool,2022-10-06,18:01,Eat-in,Street food,Okonomiyaki,2.64,2,5.28,Excellent,Sunny,Credit Card
5151,Sophia,Taylor,Female,Bury,2024-03-12,15:49,Eat-in,Temaki,Spicy Salmon,6.72,3,20.16,Excellent,Sunny,Credit Card
5152,Charlotte,Smith,Male,Lancaster,2020-11-09,18:53,Eat-in,Maki,Philadelphia Roll,2.66,1,2.66,Good,Sunny,Debit Card
5153,Isabella,Jackson,Female,Salford,2021-12-11,14:53,Eat-in,Maki,Uramaki,5.15,4,20.6,Good,Sunny,Debit Card
5154,Alexander,Williams,Female,Manchester,2023-12-03,14:42,Eat-in,Temaki,Salmon Avocado,5.51,2,11.02,Excellent,Sunny,Debit Card
5155,Ava,Moore,Female,Salford,2024-09-27,15:49,Eat-in,Street food,Korokke,2.02,3,6.06,Excellent,Sunny,Debit Card
5156,Ava,Wilson,Female,Blackpool,2024-07-08,14:50,Eat-in,Ramen,Vegetarian Ramen,7.76,2,15.52,Excellent,Rainy,Mobile Payment
5157,Isabella,Anderson,Male,Burnley,2023-02-09,13:42,Eat-in,Maki,Uramaki,5.12,5,25.6,Excellent,Sunny,Credit Card
5158,Jack,Lopez,Female,Lancaster,2021-05-30,17:57,Takeaway,Sashimi,Salmon Sashimi,3.62,1,3.62,Poor,Windy,Credit Card
5159,Mia,Smith,Female,Oldham,2023-01-21,13:09,Eat-in,Ramen,Spicy Miso Ramen,10.07,2,20.14,Excellent,Sunny,Mobile Payment
5160,Evelyn,Moore,Female,Rochdale,2022-03-20,18:55,Eat-in,Sashimi,Sea Urchin Sashimi,3.38,2,6.76,Excellent,Sunny,Mobile Payment
5161,Lucas,Lee,Female,Bolton,2022-10-26,14:40,Eat-in,Ramen,Shoyu Ramen,11.54,5,57.7,Good,Sunny,Credit Card
5162,Olivia,Lopez,Male,Burnley,2023-04-02,14:51,Eat-in,Temaki,Eel Cucumber,6.22,2,12.44,Good,Sunny,Cash
5163,Henry,Johnson,Male,Rochdale,2024-05-01,12:29,Eat-in,Sashimi,Octopus,3.05,1,3.05,Good,Sunny,Mobile Payment
5164,Alexander,Miller,Female,Bury,2023-09-09,13:40,Eat-in,Street food,Takoyaki,2.81,2,5.62,Good,Windy,Credit Card
5165,Ava,Brown,Female,Oldham,2021-05-06,18:38,Eat-in,Nigiri,Shrimp,3.73,1,3.73,Excellent,Rainy,Debit Card
5166,Isabella,Gonzalez,Female,Bury,2023-06-21,14:19,Takeaway,Ramen,Shoyu Ramen,11.58,5,57.9,Excellent,Sunny,Credit Card
5167,Jack,Taylor,Female,Barrow-in-Furness,2021-12-14,13:14,Eat-in,Temaki,California Roll,5.59,2,11.18,Excellent,Sunny,Mobile Payment
5168,Olivia,Martinez,Female,Oldham,2024-05-04,15:39,Takeaway,Street food,Gyoza,4.06,2,8.12,Excellent,Rainy,Debit Card
5169,Jack,Martinez,Female,Burnley,2024-08-21,11:08,Eat-in,Temaki,Tuna Avocado,3.39,4,13.56,Good,Sunny,Mobile Payment
5170,Lucas,Jones,Female,Oldham,2022-03-25,14:00,Eat-in,Ramen,Tonkotsu Ramen,10.46,2,20.92,Excellent,Sunny,Mobile Payment
5171,Amelia,Anderson,Female,Bolton,2021-07-16,12:13,Takeaway,Sashimi,Mackerel Sashimi,3.79,2,7.58,Excellent,Sunny,Credit Card
5172,Sophia,Miller,Male,Salford,2024-04-04,14:45,Takeaway,Ramen,Shoyu Ramen,6.21,1,6.21,Excellent,Rainy,Cash
5173,Lucas,Martin,Female,Blackpool,2021-02-02,15:37,Eat-in,Ramen,Vegetarian Ramen,6.05,5,30.25,Good,Sunny,Cash
5174,Olivia,Davis,Female,Manchester,2023-02-24,18:08,Takeaway,Sashimi,Octopus,5.25,1,5.25,Excellent,Sunny,Credit Card
5175,James,Williams,Male,Bury,2023-01-15,13:46,Eat-in,Temaki,Shrimp Tempura,5.78,3,17.34,Good,Sunny,Credit Card
5176,Emma,Martin,Female,Blackpool,2021-10-25,13:37,Eat-in,Ramen,Chicken Ramen,10.05,1,10.05,Excellent,Rainy,Cash
5177,Lucas,Martin,Male,Salford,2024-10-06,13:39,Eat-in,Ramen,Miso Ramen,7.06,2,14.12,Poor,Windy,Cash
5178,Evelyn,Martin,Female,Oldham,2022-01-11,14:02,Eat-in,Maki,Futomaki,2.89,1,2.89,Good,Sunny,Cash
5179,Oliver,Brown,Female,Preston,2020-06-08,18:12,Eat-in,Ramen,Vegetable Ramen,10.09,2,20.18,Good,Sunny,Debit Card
5180,Lucas,Gonzalez,Female,Barrow-in-Furness,2023-03-21,14:24,Takeaway,Maki,Hoso Maki,4.77,3,14.31,Good,Sunny,Debit Card
5181,Isabella,Moore,Female,Bury,2022-09-11,13:28,Takeaway,Street food,Chawanmushi,4.78,2,9.56,Good,Sunny,Credit Card
5182,Mia,Taylor,Male,Blackpool,2022-07-05,17:54,Eat-in,Maki,Rainbow Roll,2.58,1,2.58,Excellent,Sunny,Cash
5183,Charlotte,Jones,Female,Preston,2024-02-03,13:59,Eat-in,Maki,Futomaki,2.63,3,7.89,Good,Sunny,Credit Card
5184,Olivia,Brown,Female,Manchester,2024-03-25,14:45,Eat-in,Ramen,Seafood Ramen,11.53,1,11.53,Good,Sunny,Debit Card
5185,Harper,Smith,Female,Blackpool,2023-04-05,13:01,Eat-in,Maki,Futomaki,2.66,5,13.3,Good,Sunny,Debit Card
5186,Henry,Thomas,Female,Bury,2022-05-05,14:46,Eat-in,Sashimi,Smelt Roe,3.81,3,11.43,Excellent,Sunny,Debit Card
5187,Elijah,Martinez,Female,Barrow-in-Furness,2020-06-12,12:58,Eat-in,Sashimi,Sea Urchin Sashimi,4.87,2,9.74,Good,Sunny,Debit Card
5188,Benjamin,Martin,Female,Barrow-in-Furness,2023-07-03,14:19,Eat-in,Street food,Gyoza,4.0,5,20.0,Excellent,Sunny,Debit Card
5189,Jack,Jones,Male,Oldham,2022-01-09,16:49,Takeaway,Maki,California Roll,3.31,4,13.24,Excellent,Sunny,Debit Card
5190,Charlotte,Taylor,Female,Manchester,2021-05-26,14:45,Takeaway,Temaki,California Roll,3.41,2,6.82,Excellent,Sunny,Credit Card
5191,Oliver,Martin,Male,Oldham,2021-05-22,14:55,Eat-in,Nigiri,Shrimp,4.25,1,4.25,Poor,Sunny,Mobile Payment
5192,Elijah,Lopez,Female,Lancaster,2023-10-30,12:29,Eat-in,Maki,Futomaki,2.92,4,11.68,Good,Sunny,Credit Card
5193,Sophia,Jackson,Male,Burnley,2022-12-18,13:39,Eat-in,Street food,Gyoza,1.94,2,3.88,Excellent,Sunny,Credit Card
5194,Harper,Garcia,Female,Burnley,2024-03-23,14:59,Eat-in,Ramen,Seafood Ramen,11.41,2,22.82,Excellent,Sunny,Credit Card
5195,Alexander,Wilson,Female,Salford,2023-04-28,16:18,Eat-in,Street food,Edamame,3.27,5,16.35,Excellent,Sunny,Cash
5196,Mason,Johnson,Female,Preston,2023-11-01,15:23,Eat-in,Temaki,Crab Stick,5.8,4,23.2,Excellent,Windy,Debit Card
5197,Alexander,Martinez,Female,Bolton,2020-04-22,17:24,Eat-in,Sashimi,Yellowtail Sashimi,3.06,4,12.24,Excellent,Rainy,Credit Card
5198,Evelyn,Smith,Female,Bolton,2023-05-14,14:08,Takeaway,Nigiri,Eel,3.94,2,7.88,Excellent,Windy,Credit Card
5199,James,Lopez,Male,Bury,2022-10-30,14:36,Eat-in,Ramen,Seafood Ramen,6.02,4,24.08,Poor,Rainy,Credit Card
5200,Benjamin,Anderson,Female,Bolton,2023-03-23,17:47,Eat-in,Sashimi,Squid Sashimi,4.94,2,9.88,Good,Sunny,Cash
5201,James,Martinez,Female,Salford,2024-10-21,12:48,Takeaway,Ramen,Vegetable Ramen,6.08,4,24.32,Excellent,Sunny,Mobile Payment
5202,Henry,Brown,Female,Lancaster,2024-12-03,16:16,Eat-in,Street food,Takoyaki,2.6,5,13.0,Excellent,Sunny,Cash
5203,Charlotte,Davis,Female,Salford,2024-01-27,18:39,Takeaway,Sashimi,Octopus,6.4,2,12.8,Excellent,Sunny,Credit Card
5204,Ava,Martin,Female,Rochdale,2022-11-24,14:56,Eat-in,Temaki,Eel Cucumber,6.21,4,24.84,Excellent,Windy,Credit Card
5205,Amelia,Thomas,Male,Manchester,2022-12-26,16:31,Eat-in,Sashimi,Octopus,3.52,4,14.08,Excellent,Rainy,Debit Card
5206,Isabella,Anderson,Female,Salford,2024-06-19,14:10,Takeaway,Temaki,California Roll,6.74,3,20.22,Good,Sunny,Mobile Payment
5207,Henry,Johnson,Female,Burnley,2024-06-26,16:43,Takeaway,Maki,California Roll,2.72,5,13.6,Good,Windy,Debit Card
5208,Harper,Brown,Male,Preston,2020-10-24,14:29,Takeaway,Sashimi,Octopus,5.73,3,17.19,Good,Windy,Credit Card
5209,Charlotte,Taylor,Female,Blackpool,2024-12-13,14:37,Eat-in,Ramen,Beef Ramen,9.67,1,9.67,Good,Sunny,Credit Card
5210,Emma,Miller,Female,Oldham,2023-12-04,16:11,Takeaway,Ramen,Shio Ramen,7.68,4,30.72,Excellent,Sunny,Credit Card
5211,Lucas,Anderson,Female,Lancaster,2020-03-18,14:16,Eat-in,Temaki,Vegetable,6.7,2,13.4,Good,Sunny,Debit Card
5212,Oliver,Johnson,Male,Oldham,2022-03-28,14:24,Eat-in,Nigiri,Salmon,4.16,2,8.32,Good,Sunny,Debit Card
5213,Sophia,Jackson,Male,Oldham,2023-03-15,15:18,Takeaway,Nigiri,Eel,4.0,1,4.0,Excellent,Sunny,Credit Card
5214,Evelyn,Martin,Female,Bury,2023-08-23,13:01,Takeaway,Temaki,Shrimp Tempura,4.45,5,22.25,Excellent,Sunny,Cash
5215,Sophia,Smith,Female,Lancaster,2024-10-26,15:42,Eat-in,Maki,California Roll,5.48,4,21.92,Excellent,Windy,Debit Card
5216,Harper,Garcia,Female,Burnley,2024-01-14,18:44,Eat-in,Sashimi,Squid Sashimi,4.77,5,23.85,Good,Sunny,Debit Card
5217,Mia,Brown,Male,Blackpool,2023-10-12,15:25,Eat-in,Temaki,Shrimp Tempura,6.77,5,33.85,Excellent,Sunny,Debit Card
5218,Isabella,Jackson,Female,Bury,2022-11-24,15:00,Takeaway,Street food,Karaage,3.96,3,11.88,Good,Sunny,Credit Card
5219,Charlotte,Miller,Female,Burnley,2022-09-23,15:53,Eat-in,Ramen,Curry Ramen,7.65,1,7.65,Excellent,Rainy,Credit Card
5220,Benjamin,Anderson,Female,Barrow-in-Furness,2022-11-02,14:43,Eat-in,Street food,Okonomiyaki,1.91,1,1.91,Excellent,Sunny,Debit Card
5221,Lucas,Brown,Female,Rochdale,2020-03-22,15:30,Eat-in,Sashimi,Yellowtail Sashimi,3.53,3,10.59,Excellent,Sunny,Credit Card
5222,Jack,Miller,Male,Preston,2022-08-04,16:35,Eat-in,Sashimi,Tuna Sashimi,3.99,1,3.99,Excellent,Sunny,Debit Card
5223,Charlotte,Jones,Male,Manchester,2023-09-27,11:02,Takeaway,Street food,Edamame,4.58,3,13.74,Poor,Sunny,Debit Card
5224,Lucas,Martinez,Female,Lancaster,2021-05-14,14:23,Eat-in,Temaki,California Roll,5.68,1,5.68,Poor,Sunny,Cash
5225,James,Lee,Female,Blackpool,2023-10-09,18:53,Eat-in,Ramen,Spicy Miso Ramen,10.61,5,53.05,Excellent,Sunny,Cash
5226,Charlotte,Martin,Female,Barrow-in-Furness,2021-08-28,13:06,Eat-in,Sashimi,Scallop Sashimi,5.58,5,27.9,Poor,Sunny,Cash
5227,Lucas,Lopez,Female,Lancaster,2024-10-21,14:43,Eat-in,Street food,Yakitori,2.92,5,14.6,Excellent,Sunny,Debit Card
5228,Ava,Jones,Male,Salford,2023-03-11,11:26,Takeaway,Street food,Okonomiyaki,4.47,2,8.94,Excellent,Rainy,Credit Card
5229,Harper,Gonzalez,Male,Manchester,2022-11-18,15:27,Takeaway,Nigiri,Eel,5.81,4,23.24,Poor,Sunny,Debit Card
5230,Ava,Brown,Female,Bury,2023-10-11,14:39,Eat-in,Nigiri,Yellowtail,5.39,1,5.39,Good,Rainy,Debit Card
5231,Harper,Moore,Male,Rochdale,2020-09-28,14:39,Eat-in,Nigiri,Scallop,3.97,1,3.97,Excellent,Rainy,Debit Card
5232,Mia,Garcia,Female,Preston,2023-01-05,12:22,Takeaway,Sashimi,Salmon Sashimi,6.3,3,18.9,Good,Sunny,Debit Card
5233,Isabella,Martin,Female,Blackpool,2022-02-15,14:05,Eat-in,Nigiri,Eel,2.44,4,9.76,Good,Sunny,Cash
5234,James,Smith,Male,Preston,2023-10-23,18:29,Eat-in,Sashimi,Yellowtail Sashimi,6.34,5,31.7,Good,Windy,Credit Card
5235,Benjamin,Thomas,Male,Bury,2023-02-24,13:44,Eat-in,Nigiri,Crab,5.77,5,28.85,Good,Sunny,Cash
5236,Amelia,Martin,Female,Oldham,2023-09-02,16:02,Eat-in,Nigiri,Sea Urchin,3.71,1,3.71,Excellent,Sunny,Credit Card
5237,James,Jackson,Female,Bury,2022-11-02,16:02,Eat-in,Street food,Onigiri,3.59,2,7.18,Excellent,Windy,Debit Card
5238,Harper,Gonzalez,Female,Bolton,2022-03-24,14:25,Eat-in,Maki,Uramaki,5.24,5,26.2,Excellent,Sunny,Mobile Payment
5239,Lucas,Smith,Female,Preston,2024-05-06,15:34,Eat-in,Maki,Rainbow Roll,6.08,1,6.08,Poor,Windy,Cash
5240,Henry,Wilson,Female,Manchester,2024-01-20,12:13,Eat-in,Temaki,Eel Cucumber,6.5,2,13.0,Excellent,Sunny,Credit Card
5241,Evelyn,Gonzalez,Female,Manchester,2021-12-17,13:52,Eat-in,Street food,Edamame,3.87,5,19.35,Poor,Sunny,Credit Card
5242,James,Lee,Female,Rochdale,2022-10-07,15:30,Eat-in,Nigiri,Scallop,4.14,4,16.56,Excellent,Sunny,Cash
5243,Ethan,Lopez,Female,Preston,2024-10-12,15:14,Eat-in,Maki,Futomaki,3.61,2,7.22,Excellent,Rainy,Debit Card
5244,Mia,Brown,Female,Preston,2020-12-03,11:46,Eat-in,Street food,Yakitori,4.08,3,12.24,Excellent,Rainy,Debit Card
5245,Harper,Brown,Female,Barrow-in-Furness,2021-12-30,13:39,Eat-in,Street food,Yakitori,2.82,1,2.82,Good,Sunny,Debit Card
5246,Oliver,Anderson,Male,Burnley,2022-07-04,15:12,Eat-in,Street food,Edamame,4.87,1,4.87,Excellent,Rainy,Credit Card
5247,Jack,Thomas,Male,Oldham,2022-10-09,15:11,Eat-in,Sashimi,Tuna Sashimi,6.55,4,26.2,Excellent,Sunny,Cash
5248,Benjamin,Martin,Female,Oldham,2020-02-05,18:45,Eat-in,Ramen,Spicy Miso Ramen,11.56,4,46.24,Excellent,Sunny,Credit Card
5249,Henry,Taylor,Female,Lancaster,2023-03-21,18:04,Eat-in,Nigiri,Salmon,5.8,2,11.6,Excellent,Sunny,Cash
5250,Lucas,Miller,Male,Burnley,2022-03-16,16:10,Eat-in,Ramen,Spicy Miso Ramen,6.23,1,6.23,Good,Rainy,Debit Card
5251,Ava,Wilson,Female,Barrow-in-Furness,2024-08-20,18:55,Eat-in,Sashimi,Salmon Sashimi,5.4,2,10.8,Excellent,Sunny,Mobile Payment
5252,Harper,Jackson,Female,Manchester,2022-12-09,12:09,Takeaway,Sashimi,Tuna Sashimi,4.2,3,12.6,Poor,Windy,Mobile Payment
5253,Mason,Smith,Male,Preston,2024-08-10,14:32,Eat-in,Temaki,Vegetable,5.5,4,22.0,Excellent,Rainy,Mobile Payment
5254,Harper,Lee,Female,Bolton,2022-05-15,13:23,Eat-in,Ramen,Spicy Miso Ramen,10.1,3,30.3,Excellent,Sunny,Credit Card
5255,Alexander,Garcia,Female,Rochdale,2024-12-05,14:26,Takeaway,Street food,Takoyaki,2.3,1,2.3,Excellent,Rainy,Credit Card
5256,Mia,Lee,Female,Rochdale,2022-04-09,16:12,Takeaway,Street food,Takoyaki,4.11,4,16.44,Excellent,Sunny,Credit Card
5257,Oliver,Jackson,Female,Blackpool,2021-08-30,16:02,Eat-in,Temaki,Yellowtail Scallion,5.03,2,10.06,Good,Windy,Debit Card
5258,Isabella,Brown,Male,Rochdale,2024-03-31,15:29,Eat-in,Ramen,Shio Ramen,8.2,5,41.0,Excellent,Sunny,Debit Card
5259,Henry,Lee,Male,Rochdale,2022-12-20,14:34,Eat-in,Ramen,Seafood Ramen,11.31,1,11.31,Excellent,Sunny,Cash
5260,Jack,Lopez,Male,Lancaster,2024-11-04,14:15,Takeaway,Temaki,Yellowtail Scallion,6.33,2,12.66,Excellent,Windy,Credit Card
5261,Elijah,Gonzalez,Female,Blackpool,2023-06-27,13:26,Eat-in,Street food,Edamame,2.0,5,10.0,Excellent,Sunny,Cash
5262,Olivia,Martinez,Male,Lancaster,2023-02-27,15:05,Takeaway,Ramen,Shio Ramen,7.33,5,36.65,Excellent,Windy,Debit Card
5263,Lucas,Gonzalez,Female,Oldham,2024-11-09,13:13,Eat-in,Sashimi,Crab Sashimi,6.21,2,12.42,Excellent,Rainy,Debit Card
5264,Mia,Miller,Female,Salford,2021-12-02,13:48,Takeaway,Street food,Takoyaki,3.48,3,10.44,Excellent,Rainy,Debit Card
5265,Sophia,Williams,Male,Burnley,2022-12-24,15:47,Eat-in,Sashimi,Sea Urchin Sashimi,3.65,3,10.95,Excellent,Sunny,Cash
5266,James,Lee,Female,Bury,2023-02-15,17:23,Eat-in,Nigiri,Salmon,2.13,1,2.13,Excellent,Sunny,Debit Card
5267,Emma,Johnson,Female,Bolton,2023-10-24,15:07,Eat-in,Maki,Rainbow Roll,5.66,3,16.98,Good,Windy,Mobile Payment
5268,Harper,Martin,Female,Preston,2024-12-13,12:57,Eat-in,Maki,Rainbow Roll,4.01,5,20.05,Excellent,Sunny,Credit Card
5269,Jack,Anderson,Female,Bury,2021-10-03,16:50,Eat-in,Street food,Karaage,3.71,5,18.55,Excellent,Windy,Cash
5270,Lucas,Jones,Male,Barrow-in-Furness,2023-10-31,17:49,Takeaway,Maki,Hoso Maki,4.54,4,18.16,Excellent,Sunny,Credit Card
5271,Oliver,Hernandez,Female,Bolton,2022-08-12,14:28,Eat-in,Street food,Yakitori,2.19,1,2.19,Good,Rainy,Debit Card
5272,Elijah,Miller,Female,Oldham,2021-06-29,14:33,Eat-in,Sashimi,Crab Sashimi,3.24,3,9.72,Excellent,Sunny,Credit Card
5273,Henry,Williams,Female,Oldham,2024-09-25,15:28,Eat-in,Ramen,Chicken Ramen,11.37,3,34.11,Excellent,Sunny,Cash
5274,Lucas,Jones,Female,Salford,2022-10-28,14:14,Eat-in,Temaki,Spicy Tuna,4.02,5,20.1,Excellent,Rainy,Credit Card
5275,Sophia,Lee,Female,Oldham,2021-03-31,15:01,Eat-in,Maki,Futomaki,2.55,1,2.55,Good,Sunny,Cash
5276,Sophia,Hernandez,Male,Manchester,2024-05-29,13:03,Takeaway,Nigiri,Salmon,5.32,3,15.96,Good,Sunny,Cash
5277,Jack,Martinez,Male,Rochdale,2020-06-15,15:55,Eat-in,Sashimi,Squid Sashimi,5.6,3,16.8,Excellent,Sunny,Mobile Payment
5278,Alexander,Moore,Female,Burnley,2021-12-05,17:22,Eat-in,Ramen,Miso Ramen,11.22,2,22.44,Good,Sunny,Cash
5279,Olivia,Williams,Female,Preston,2024-07-06,14:18,Eat-in,Temaki,Spicy Tuna,5.06,4,20.24,Excellent,Sunny,Cash
5280,Ava,Davis,Female,Rochdale,2024-08-21,16:19,Eat-in,Sashimi,Yellowtail Sashimi,6.56,2,13.12,Excellent,Rainy,Cash
5281,Amelia,Moore,Female,Salford,2024-12-29,14:23,Eat-in,Ramen,Tonkotsu Ramen,8.08,4,32.32,Good,Sunny,Mobile Payment
5282,Amelia,Jackson,Female,Bolton,2022-03-21,18:00,Takeaway,Sashimi,Salmon Sashimi,4.51,1,4.51,Excellent,Sunny,Credit Card
5283,Alexander,Lee,Female,Bury,2022-01-05,13:06,Takeaway,Maki,Hoso Maki,4.61,1,4.61,Excellent,Sunny,Debit Card
5284,Benjamin,Garcia,Female,Salford,2022-03-06,12:07,Takeaway,Street food,Yakitori,2.59,3,7.77,Excellent,Sunny,Credit Card
5285,Ava,Moore,Female,Salford,2020-12-13,16:25,Takeaway,Temaki,California Roll,6.39,4,25.56,Good,Sunny,Credit Card
5286,Mason,Brown,Male,Rochdale,2022-08-17,16:24,Eat-in,Temaki,Eel Cucumber,3.3,5,16.5,Good,Windy,Credit Card
5287,Charlotte,Garcia,Female,Oldham,2023-03-12,16:13,Eat-in,Street food,Edamame,4.77,2,9.54,Excellent,Sunny,Debit Card
5288,James,Lee,Female,Rochdale,2023-01-20,12:57,Eat-in,Temaki,Eel Cucumber,6.18,5,30.9,Excellent,Sunny,Mobile Payment
5289,Amelia,Davis,Female,Salford,2023-08-25,15:40,Takeaway,Ramen,Tonkotsu Ramen,10.22,5,51.1,Good,Windy,Credit Card
5290,Lucas,Hernandez,Female,Bolton,2022-09-11,14:30,Eat-in,Ramen,Miso Ramen,8.86,3,26.58,Excellent,Sunny,Credit Card
5291,Sophia,Miller,Female,Preston,2023-03-19,13:36,Eat-in,Nigiri,Tuna,4.86,5,24.3,Poor,Sunny,Debit Card
5292,Isabella,Davis,Female,Salford,2022-09-18,14:11,Eat-in,Temaki,Shrimp Tempura,4.86,2,9.72,Excellent,Sunny,Credit Card
5293,Ava,Moore,Female,Manchester,2023-06-22,13:01,Eat-in,Ramen,Shoyu Ramen,11.31,5,56.55,Good,Sunny,Cash
5294,Alexander,Jones,Male,Manchester,2024-07-24,13:03,Eat-in,Temaki,California Roll,5.29,5,26.45,Excellent,Sunny,Debit Card
5295,Lucas,Hernandez,Female,Burnley,2021-10-06,16:14,Eat-in,Sashimi,Crab Sashimi,6.47,1,6.47,Excellent,Windy,Debit Card
5296,Harper,Johnson,Male,Bolton,2020-07-07,15:23,Eat-in,Sashimi,Smelt Roe,3.93,5,19.65,Excellent,Sunny,Debit Card
5297,Ava,Miller,Male,Burnley,2023-04-26,18:09,Eat-in,Street food,Okonomiyaki,3.95,1,3.95,Excellent,Windy,Debit Card
5298,Amelia,Jones,Female,Bury,2022-12-19,13:35,Eat-in,Ramen,Curry Ramen,10.77,3,32.31,Excellent,Sunny,Debit Card
5299,Charlotte,Miller,Female,Bolton,2022-04-04,15:30,Eat-in,Maki,Uramaki,4.42,4,17.68,Excellent,Sunny,Credit Card
5300,Charlotte,Jones,Male,Salford,2023-07-02,13:15,Eat-in,Ramen,Spicy Miso Ramen,10.77,2,21.54,Excellent,Windy,Debit Card
5301,Harper,Miller,Female,Bury,2023-01-31,17:18,Eat-in,Temaki,Yellowtail Scallion,4.0,1,4.0,Good,Sunny,Credit Card
5302,Henry,Thomas,Female,Oldham,2022-09-04,17:43,Takeaway,Ramen,Spicy Miso Ramen,6.87,4,27.48,Excellent,Sunny,Credit Card
5303,Ava,Thomas,Male,Oldham,2022-05-31,18:23,Eat-in,Ramen,Vegetarian Ramen,8.6,5,43.0,Excellent,Sunny,Cash
5304,Alexander,Wilson,Male,Oldham,2022-08-28,18:21,Takeaway,Nigiri,Eel,4.66,4,18.64,Good,Sunny,Debit Card
5305,Alexander,Lee,Female,Bolton,2022-06-26,13:15,Takeaway,Sashimi,Mackerel Sashimi,3.6,4,14.4,Excellent,Sunny,Credit Card
5306,Benjamin,Anderson,Male,Rochdale,2023-01-06,14:39,Eat-in,Nigiri,Crab,5.25,3,15.75,Excellent,Rainy,Debit Card
5307,Lucas,Lopez,Female,Salford,2022-04-19,15:33,Eat-in,Maki,Uramaki,4.87,3,14.61,Good,Sunny,Mobile Payment
5308,Henry,Gonzalez,Male,Oldham,2021-01-17,14:17,Eat-in,Maki,Futomaki,4.15,3,12.45,Poor,Sunny,Credit Card
5309,Lucas,Martin,Female,Rochdale,2022-08-24,17:57,Takeaway,Temaki,Crab Stick,6.12,5,30.6,Good,Windy,Debit Card
5310,Harper,Martin,Female,Salford,2022-12-12,14:54,Eat-in,Ramen,Beef Ramen,11.35,5,56.75,Excellent,Sunny,Debit Card
5311,Charlotte,Lopez,Female,Manchester,2020-09-14,13:25,Takeaway,Temaki,Spicy Salmon,6.26,5,31.3,Excellent,Rainy,Debit Card
5312,Benjamin,Thomas,Female,Preston,2022-03-02,15:01,Eat-in,Ramen,Beef Ramen,6.67,2,13.34,Good,Sunny,Cash
5313,Ava,Martinez,Female,Preston,2023-07-05,13:19,Takeaway,Maki,Hoso Maki,5.69,5,28.45,Excellent,Sunny,Debit Card
5314,Evelyn,Thomas,Female,Blackpool,2023-04-02,14:57,Eat-in,Ramen,Seafood Ramen,6.12,5,30.6,Excellent,Sunny,Credit Card
5315,Olivia,Smith,Female,Salford,2023-11-17,13:12,Eat-in,Maki,Philadelphia Roll,3.87,3,11.61,Good,Sunny,Cash
5316,Ethan,Brown,Male,Oldham,2023-10-15,15:07,Takeaway,Nigiri,Sweet Egg,2.02,1,2.02,Good,Rainy,Mobile Payment
5317,Henry,Hernandez,Female,Manchester,2020-02-12,14:33,Takeaway,Street food,Takoyaki,2.81,1,2.81,Good,Windy,Cash
5318,Mia,Thomas,Female,Rochdale,2024-11-03,13:27,Eat-in,Maki,Hoso Maki,6.49,3,19.47,Good,Rainy,Debit Card
5319,Amelia,Garcia,Female,Preston,2022-03-19,14:40,Eat-in,Temaki,Eel Cucumber,4.87,5,24.35,Good,Sunny,Mobile Payment
